# This file contains the data of initial population
# of objectives = 2, # of constraints = 0, # of real_var = 30, # of bits of bin_var = 0, constr_violation, rank, crowding_distance
6.655943e+05	1.502417e-06	3.211712e-06	1.722587e-06	2.845162e-06	2.165315e-06	1.206218e-06	1.399033e-06	2.692337e-06	1.339486e-06	1.189738e-06	1.079653e-06	1.940565e-06	3.595034e-06	1.581521e-06	2.432318e-06	1.491064e-06	1.297224e-06	1.961254e-06	2.996740e-06	2.554641e-06	3.379001e-06	2.455209e-06	2.240936e-06	3.995898e-06	1.244379e-06	3.088771e-06	2.934303e-06	2.387094e-06	1.217420e-06	3.879880e-06	1.502417e-06	0.000000e+00	1	1.403070e-02
3.351415e+05	2.983814e-06	1.902697e-06	3.148319e-06	2.879662e-06	1.411411e-06	3.511385e-06	3.190068e-06	2.415219e-06	1.280311e-06	1.982128e-06	2.202776e-06	2.468028e-06	1.993481e-06	2.996483e-06	2.042737e-06	1.994878e-06	3.681645e-06	2.206879e-06	3.856148e-06	3.610745e-06	2.959932e-06	1.808906e-06	2.399844e-06	1.956603e-06	3.798910e-06	1.063393e-06	2.842925e-06	2.433751e-06	2.653931e-06	2.016150e-06	2.983814e-06	0.000000e+00	1	2.290640e-03
3.858743e+05	2.591517e-06	2.412026e-06	3.357358e-06	2.986962e-06	2.611625e-06	3.947084e-06	1.598551e-06	3.538785e-06	1.437440e-06	1.809419e-06	3.090345e-06	2.105106e-06	3.385995e-06	3.594709e-06	2.570095e-06	1.055365e-06	1.284333e-06	1.196988e-06	1.044827e-06	3.025378e-06	1.091378e-06	3.953343e-06	2.563490e-06	2.863730e-06	2.518602e-06	3.490671e-06	3.790961e-06	3.892700e-06	2.799787e-06	3.564301e-06	2.591517e-06	0.000000e+00	1	5.816083e-03
4.552125e+05	2.196776e-06	2.876434e-06	3.842871e-06	1.172709e-06	3.112431e-06	1.362922e-06	2.607486e-06	3.401774e-06	3.472642e-06	1.939513e-06	3.397312e-06	2.009891e-06	3.811321e-06	1.585367e-06	2.868554e-06	1.855563e-06	3.836354e-06	3.092873e-06	2.280307e-06	1.272432e-06	2.950224e-06	3.633965e-06	3.089630e-06	3.424633e-06	1.107380e-06	2.569156e-06	3.184648e-06	3.874531e-06	2.248703e-06	2.339598e-06	2.196776e-06	0.000000e+00	1	1.388648e-02
2.626838e+05	3.806858e-06	1.066143e-06	3.497926e-06	2.412107e-06	2.080454e-06	2.293786e-06	2.800628e-06	1.726155e-06	1.714532e-06	1.219010e-06	2.191460e-06	2.916681e-06	3.335947e-06	2.752945e-06	2.141154e-06	1.319379e-06	3.473860e-06	3.439097e-06	2.411223e-06	1.921515e-06	1.606313e-06	1.018170e-06	1.551084e-06	2.224702e-06	1.394741e-06	2.810291e-06	1.344944e-06	2.760602e-06	2.031977e-06	3.069136e-06	3.806858e-06	0.000000e+00	1	8.603644e-03
2.520031e+05	3.968205e-06	2.675619e-06	2.758110e-06	1.720503e-06	2.205852e-06	3.093210e-06	1.475374e-06	2.832422e-06	1.727400e-06	1.536184e-06	1.362495e-06	3.653776e-06	3.869085e-06	3.666120e-06	2.932055e-06	3.082881e-06	1.864928e-06	3.029892e-06	2.297088e-06	2.224211e-06	1.424046e-06	2.842553e-06	3.179566e-06	2.532740e-06	3.521157e-06	2.308033e-06	2.777423e-06	1.206255e-06	2.987244e-06	1.818411e-06	3.968205e-06	0.000000e+00	1	2.221094e-03
5.189969e+05	1.926794e-06	3.998755e-06	1.178348e-06	3.856516e-06	2.537684e-06	3.047596e-06	3.548581e-06	3.086826e-06	3.209099e-06	2.236498e-06	2.608932e-06	1.409205e-06	1.114134e-06	3.697304e-06	1.182266e-06	2.175616e-06	2.371518e-06	3.691962e-06	1.873584e-06	1.502258e-06	2.567521e-06	2.554347e-06	3.044733e-06	2.250725e-06	3.838653e-06	2.676864e-06	2.579762e-06	1.863987e-06	3.668168e-06	1.045614e-06	1.926794e-06	0.000000e+00	1	8.208644e-03
2.891411e+05	3.458519e-06	3.745596e-06	2.518301e-06	3.299686e-06	2.753562e-06	3.244571e-06	3.754951e-06	3.483853e-06	1.756439e-06	1.711363e-06	2.172965e-06	2.156308e-06	1.794830e-06	3.656690e-06	2.869700e-06	3.797820e-06	1.928841e-06	2.694087e-06	1.844293e-06	3.728271e-06	1.913436e-06	1.538088e-06	2.941630e-06	3.891618e-06	1.222609e-06	2.480454e-06	1.878661e-06	2.102953e-06	3.293114e-06	3.292645e-06	3.458519e-06	0.000000e+00	1	1.686047e-02
6.965503e+05	1.435647e-06	3.602972e-06	2.452660e-06	1.525135e-06	1.435967e-06	3.252897e-06	3.319304e-06	1.040614e-06	2.312567e-06	2.377796e-06	1.442677e-06	1.997875e-06	1.029291e-06	1.773987e-06	1.654085e-06	2.016259e-06	1.103103e-06	2.359107e-06	3.616044e-06	1.196411e-06	1.701101e-06	3.761034e-06	1.375054e-06	1.752969e-06	2.468275e-06	1.142624e-06	1.065641e-06	2.774551e-06	2.317595e-06	3.991673e-06	1.435647e-06	0.000000e+00	1	1.865088e-02
3.031717e+05	3.298461e-06	2.171286e-06	3.378643e-06	1.268686e-06	1.175090e-06	2.127017e-06	1.020843e-06	3.002605e-06	1.853441e-06	3.694717e-06	3.569734e-06	3.078043e-06	1.647882e-06	3.027171e-06	2.152402e-06	1.163034e-06	2.188661e-06	2.423343e-06	1.079985e-06	2.414813e-06	3.104111e-06	3.785358e-06	3.301440e-06	2.856999e-06	3.409070e-06	2.431686e-06	3.074017e-06	1.256449e-06	1.260877e-06	2.125881e-06	3.298461e-06	0.000000e+00	1	4.572132e-03
4.397486e+05	2.274027e-06	2.038009e-06	1.459126e-06	2.683078e-06	1.872943e-06	2.919832e-06	3.381409e-06	2.746817e-06	3.501683e-06	1.853225e-06	2.914442e-06	3.935765e-06	3.536059e-06	2.781598e-06	2.596990e-06	3.975676e-06	2.073614e-06	2.895970e-06	3.059205e-06	2.710938e-06	1.991624e-06	2.518101e-06	2.056718e-06	2.865793e-06	2.137186e-06	1.712160e-06	1.695565e-06	3.395743e-06	2.255258e-06	2.745608e-06	2.274027e-06	0.000000e+00	1	5.210692e-03
6.600114e+05	1.515125e-06	3.500922e-06	1.000216e-06	1.780275e-06	3.633969e-06	3.541985e-06	2.866284e-06	1.430181e-06	2.176726e-06	3.089420e-06	3.292691e-06	3.364138e-06	2.369047e-06	1.423189e-06	1.586009e-06	2.728640e-06	1.435647e-06	1.719813e-06	1.397630e-06	1.719526e-06	2.378453e-06	1.860706e-06	3.005619e-06	3.380273e-06	2.024434e-06	2.537086e-06	1.458910e-06	1.902803e-06	2.238974e-06	3.377847e-06	1.515125e-06	0.000000e+00	1	7.875490e-03
